asset,feature,factor_bucket,5_zscore,10_zscore,20_zscore,5_mean,10_mean,20_mean,5,10,20,5_count,10_count,20_count
INDEXNYSEGIS:MID,Change_in_Other_Rept_Short_All,4.0,0.104288137647,0.275584676276,0.375814918634,0.00280167927301,0.00812600272328,0.0167123039383,0.0268647934101,0.0294864098871,0.0444695064235,505,505,505
INDEXNYSEGIS:MID,Change_in_Other_Rept_Short_All,5.0,0.342810376813,0.288123724412,0.268171503303,0.00736393203786,0.00841266871229,0.0129785139282,0.0214810651483,0.0291981117815,0.0483963201471,64,64,64
INDEXNYSEGIS:MID,Change_in_Other_Rept_Spread_All,1.0,0.225826120803,0.0357762430044,0.628441596604,0.0087009991073,0.00151565873754,0.0350330244278,0.0385296398679,0.0423649497616,0.0557458714017,33,33,33
INDEXNYSEGIS:MID,Change_in_Other_Rept_Spread_All,2.0,1.20615051163,0.852449649909,0.884041867624,0.0291140366726,0.0363891621529,0.0453473536601,0.0241379797894,0.0426877554079,0.0512954819459,20,20,20
INDEXNYSEGIS:MID,Change_in_Other_Rept_Spread_All,3.0,-0.0218798420176,-0.0198696180769,-0.033120521645,-0.000669019074278,-0.000818927400251,-0.00195739858078,0.0305769609186,0.0412150549185,0.0590992678727,1306,1306,1306
INDEXNYSEGIS:MID,Change_in_Other_Rept_Spread_All,4.0,0.195553437982,0.322186141753,0.455819507427,0.00831255115771,0.0166564993706,0.0290499826435,0.0425078241707,0.0516983731205,0.0637313282344,409,409,409
INDEXNYSEGIS:MID,Change_in_Other_Rept_Spread_All,5.0,0.0778898281412,0.0144771583966,0.324465054549,0.00241735381081,0.000765543554247,0.0209699831382,0.0310355519906,0.0528794072202,0.0646294041351,45,45,45
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Long_All,1.0,-0.412345695511,-0.344854569343,0.278098698531,-0.0114416263962,-0.0115560955564,0.0142009968973,0.0277476557189,0.0335100549151,0.0510645931545,52,52,52
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Long_All,2.0,-0.183742722813,-0.207220721041,-0.18878711015,-0.00699374763667,-0.0107115411335,-0.0111614602181,0.038062719054,0.0516914576866,0.0591219401009,154,154,154
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Long_All,3.0,0.0897872035945,0.147311841682,0.148568420295,0.00289819867093,0.00647006932791,0.00913079937761,0.0322785269493,0.0439209044842,0.0614585479166,1169,1169,1169
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Long_All,4.0,0.133589261125,0.144245645666,0.170330015579,0.00478006098947,0.00565969776289,0.0091351664507,0.0357817757897,0.0392365241721,0.0536321588395,429,429,429
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Long_All,5.0,-0.0118780759458,-0.185688983907,-0.0592301988909,-0.000343385448786,-0.0095759350332,-0.00492802169512,0.0289091811125,0.0515697529907,0.0832011674348,87,87,87
INDEXNYSEGIS:MID,Change_in_Tot_Rept_Short_All,1.0,-0.198764891049,-0.379073539397,0.318731208638,-0.00579639475899,-0.0129253820675,0.0163908340559,0.0291620654352,0.0340972943879,0.0514252561771,48,48,48
